日期,钻石(细支荷花),钻石(软绿),钻石(荷花),中南海(硬酷爽风尚),中南海(特高),中南海(软蓝色时光),中南海(软精品),中南海(京韵细支烤烟),中南海(金8mg),中南海(典8),中南海(5mg细支),中华(硬),中华(双中支),中华(软),中华(金中支),真龙(美人香草),真龙(凌云),真龙(锦绣),长城(醇雅奶香),长城(醇雅薄荷),长白山(迎春中支),长白山(神韵),长白山(软红),长白山(红),长白山(777),云烟(紫),云烟(小熊猫家园),云烟(细支珍品),云烟(细支大重九),云烟(神秘花园),云烟(软紫),云烟(软珍品),云烟(软大重九),玉溪(中支和谐),玉溪(硬),玉溪(细支清香世家),玉溪(细支初心),玉溪(细支阿诗玛),玉溪(软红人民大会堂),玉溪(软),玉溪(高配版),玉溪(初心),玉溪(108),王冠(原味9号塑嘴十支),王冠(原味1号),王冠(塑2支全叶卷),王冠(梅兰竹菊),万宝路(软红2.0),万宝路(软红),土楼(1575),泰山(心悦),泰山(宏图),泰山(红将军),苏烟(五星红杉树),苏烟(软金砂),苏烟(沉香),双喜(软国际),石狮(平安),三沙(细支),人民大会堂(缘香),人民大会堂(御廷兰香),人民大会堂(硬红细支),人民大会堂(硬红),人民大会堂(太和),人民大会堂(兰香细支),人民大会堂(红玫瑰细支),人民大会堂(古瓷细支),人民大会堂(古瓷8mg),人民大会堂(大生产振兴),七匹狼(金砖中支),七匹狼(金砖时代),七匹狼(金砂),七匹狼(金),七匹狼(豪情),七匹狼(白),南京(雨花石),南京(炫赫门),南京(细支九五),南京(十二钗中式混合型),南京(十二钗烤烟),南京(十二钗薄荷),南京(软九五),南京(九五),南京(红),牡丹(软蓝),牡丹(软),牡丹(金细支),牡丹(金短支),庐山(精品),庐山(黄精品),龙烟(呈祥),利群(长嘴),利群(夜西湖),利群(休闲),利群(新版),利群(西子阳光),利群(西湖恋),利群(软长嘴),利群(软蓝),利群(江南忆),兰州(硬精品),金圣(硬滕王阁),金圣(滕王阁紫光),金桥(软混),娇子(时代阳光),娇子(X),将军(战神),建牌(薄荷中空4),黄山(中国画细支),黄山(硬记忆),黄山(印象一品),黄山(新一品),黄山(软一品),黄山(记忆),黄山(徽商新概念细支),黄山(红方印细支),黄山(大壹品),黄山(大红方印),黄金叶(炫尚),黄金叶(小目标),黄金叶(喜满堂),黄金叶(天叶),黄金叶(天香细支),黄金叶(金满堂),黄金叶(爱尚),黄鹤楼(硬银紫),黄鹤楼(硬雅韵),黄鹤楼(硬峡谷柔情),黄鹤楼(硬峡谷情细支),黄鹤楼(硬峡谷情),黄鹤楼(硬天下胜景),黄鹤楼(硬奇景),黄鹤楼(硬平安),黄鹤楼(硬南洋叁号),黄鹤楼(硬金砂),黄鹤楼(硬1916),黄鹤楼(雪之景9号),黄鹤楼(雪之景5号),黄鹤楼(雪之景3号),黄鹤楼(雪之景2号),黄鹤楼(天下名楼),黄鹤楼(软蓝),黄鹤楼(软鸿运),黄果树(长征),红塔山(硬经典100),红塔山(硬传奇),红塔山(新时代),红塔山(细支传奇),红塔山(软经典),红双喜(硬上海),红双喜(软),红双喜(南洋经典),红旗渠(雪茄),红旗渠(芒果),红梅(软顺),红梅(软黄),红金龙(硬蓝爱你),红金龙(硬爱你爆珠),红金龙(硬爱你),红河(硬),红河(小熊猫世纪风),红河(软88),好猫(金丝猴),哈德门(精品),哈德门(金典),贵烟(硬小国酒香),贵烟(新贵),贵烟(小国酒香),贵烟(跨越),贵烟(金百合),贵烟(国酒香30),贵烟(萃),芙蓉王(硬细支),芙蓉王(硬闪带细支),芙蓉王(硬领航),芙蓉王(硬蓝新版),芙蓉王(硬蓝细支),芙蓉王(硬),芙蓉王(蓝),凤凰(细支),钓鱼台(中支),大前门(硬),大前门(软),大前门(短支),白沙(硬新精品二代),白沙(硬细支和天下),白沙(硬天天向上细支),白沙(软),白沙(绿和),白沙(精品二代),白沙(和天下),爱喜(幻变),555金　锐,555(星空细支),555(冰炫),云烟(细支云龙),泰山(红将二代)
20171227,39,4160,39,0,1086,1510,744,0,3129,925,0,0,1290,0,0,666,987,802,0,0,0,0,1043,31290,0,2086,0,394,0,2570,10300,1674,0,0,0,3350,394,482,9940,0,0,1622,124,0,0,0,0,3065,0,0,1822,4620,4830,0,0,23,1029,30840,124,0,0,0,0,0,0,0,0,0,0,0,0,4735,5215,31290,10430,0,2154,0,0,0,0,0,0,2086,60,2086,0,0,30480,0,0,30,0,38,2086,1186,1528,954,1572,0,1016,1864,1520,0,1974,5010,0,1368,4625,0,0,31290,20860,4015,0,4515,4295,1675,0,0,4945,0,38,2086,1598,0,0,15,0,0,248,164,0,0,0,0,0,0,0,0,0,0,0,31290,2086,0,0,0,20860,1064,0,0,31290,0,144,7880,0,0,0,31290,15435,5215,0,0,0,0,1400,0,1708,0,0,0,181,0,0,46,0,2002,0,328,0,2086,0,225,4940,288,181,0,5150,0,77,0,3690,0,0,254,0
20171228,0,3245,0,0,962,1268,452,0,2916,877,0,0,0,0,0,556,867,581,0,0,0,0,990,29700,96,1944,0,338,0,745,9900,1426,0,0,0,2365,332,377,8180,0,0,906,95,0,0,0,0,1935,0,0,1773,3920,4875,0,0,0,957,29610,65,0,0,0,0,0,0,0,0,0,0,0,0,4770,4785,29610,9900,0,2027,0,0,0,0,0,0,1980,12,1980,0,0,29610,0,0,6,0,0,1980,654,1108,0,1262,0,990,1776,1365,0,1908,4875,0,1106,4525,0,0,29700,19800,3760,0,3715,3600,1415,0,0,4845,0,0,1980,1374,0,0,3,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,29700,1944,0,0,0,19800,764,0,0,29160,0,104,7835,0,0,0,29130,14544,4875,0,0,0,0,1500,0,848,0,0,0,95,0,0,0,0,1744,0,0,0,1980,0,125,4585,6,95,0,4855,0,0,0,3415,0,0,169,0
20171229,0,2355,0,0,914,1254,852,0,2859,767,0,0,240,0,0,243,805,261,0,0,0,0,953,28590,1594,1906,0,252,0,1070,9200,1320,0,0,0,2975,252,320,9260,0,0,964,69,0,0,0,0,2560,0,0,0,3305,4245,0,0,0,953,28320,45,0,0,0,0,0,0,0,0,0,0,0,0,4015,4765,27060,9530,0,1963,0,0,0,0,0,0,1906,0,1906,0,0,26520,0,0,18,0,0,1906,810,1280,0,1134,0,953,1579,1251,0,1840,4765,0,888,3820,0,0,28590,19060,3500,0,3715,3700,1105,0,0,4765,0,0,1906,1282,0,0,9,0,0,90,138,0,0,0,0,0,0,0,0,0,0,0,28590,1906,0,0,0,19060,734,0,0,28590,0,935,7531,0,0,0,28590,0,4765,0,0,0,0,1078,0,1382,0,0,0,69,0,0,0,0,1752,0,0,0,5346,0,102,4575,18,69,65,4765,0,0,0,2345,0,0,126,0
20180101,9045,17200,5635,0,12910,18539,12500,0,25898,15559,0,47140,1411,48008,0,10510,19340,18151,15140,0,0,0,39156,19128,0,23527,0,18650,0,10330,29496,51240,5155,0,61920,49830,54150,12170,61920,61920,0,38730,49590,4510,0,0,0,15500,0,0,0,23212,23016,0,0,420,10007,0,1772,0,0,20060,61920,500,6900,0,28140,0,0,0,0,24882,34794,0,29847,44631,50478,0,0,57756,61920,142,1129,4883,1914,4465,0,0,0,0,0,58320,0,789,61920,13520,15090,21270,31380,0,10299,20317,0,0,13195,20640,2950,23760,19370,0,0,0,14862,17220,0,40120,22479,16140,0,0,32063,3369,7464,37826,41280,20640,42810,7740,2032,5130,2714,2866,1632,0,60180,2331,0,5630,12980,13750,61920,61920,61920,0,27170,0,0,0,39253,16556,0,0,0,0,0,0,76603,20640,0,32352,0,28895,0,0,0,0,18330,0,8905,0,963,0,19550,0,0,9570,0,58110,0,2750,0,0,0,1524,48452,210,41280,0,35668,0,441,0,32080,0,0,20640,0
20180102,2936,8690,1991,0,6230,9120,3410,0,10890,0,0,25557,327,19840,0,3550,10890,6610,9650,0,0,0,10890,5445,32640,10880,0,8810,0,3280,10890,24900,776,0,32640,21000,25890,4310,29370,32670,0,19350,23100,1210,0,0,0,6880,0,0,0,10520,10060,14790,7200,255,0,0,512,0,0,10890,128220,0,1660,0,10340,0,0,0,0,10060,10890,0,10890,11490,0,0,0,31350,32670,58,228,1588,900,1538,0,0,0,0,0,28290,0,115,32670,6160,5930,9210,15940,0,0,8610,0,0,5445,10890,770,10520,10500,0,0,0,5445,7680,0,18900,8850,7820,0,0,10890,1211,2275,10890,21780,10890,16260,3690,648,570,796,954,692,0,32670,741,0,2000,5910,6460,32670,32670,32670,0,10890,0,0,0,10890,4040,0,0,0,0,0,0,53720,10782,0,10890,0,10890,0,0,0,0,7720,0,3135,0,314,0,9660,0,0,3050,0,28980,0,964,0,0,0,531,21780,114,21780,0,10890,0,166,0,13220,0,0,10890,0
20180103,3360,7310,2017,0,4700,7880,5400,0,11030,0,0,103,463,20846,0,4940,9430,7300,5390,0,0,0,11030,5515,33090,11000,0,8540,0,3622,11030,25170,2418,0,30570,22470,22680,5850,31740,33090,0,20400,24060,1150,0,0,0,6140,0,0,0,8670,11030,23730,17070,260,0,0,1244,0,60,10710,33090,1140,2460,0,9000,0,0,0,0,10190,11000,0,11030,20010,25241,0,0,33090,33090,150,677,1818,1203,1797,0,0,0,0,0,23190,0,252,33090,8420,7090,6690,14760,0,0,8370,0,0,5275,10560,660,9480,9780,0,0,0,5515,7810,0,17640,9180,5600,0,0,11030,1513,2674,11030,21420,11030,13320,3700,1096,1070,692,856,817,0,31740,1109,0,1630,3930,7500,33090,33090,33090,0,11030,0,0,0,11030,4250,0,0,0,0,0,0,12625,0,0,11030,0,11030,0,0,0,0,7210,0,4015,0,475,0,10220,0,0,3190,0,29130,0,884,0,0,0,867,21420,162,22060,0,11030,0,287,0,14960,0,0,11030,0
20180104,2879,7510,2008,0,5230,8320,5160,0,11180,5740,0,24475,156,22380,0,3490,9500,7390,7040,0,0,0,11180,5590,33408,10370,0,7010,0,0,10870,21900,984,0,32520,21600,22980,5700,28140,33540,0,17130,19350,1120,0,0,0,6700,0,0,0,9890,10870,26940,9870,0,0,0,1124,0,0,10870,33540,330,1020,0,10460,0,0,0,0,10340,11180,0,11140,20760,25892,0,0,32610,32610,0,267,1699,1365,1292,0,0,0,0,0,30240,0,72,33540,4800,7110,7020,13840,0,0,9740,0,0,5590,11180,570,11720,10030,0,0,0,5536,8800,0,18700,8110,3720,0,0,10340,1168,1856,11180,20060,10370,16110,2610,608,540,512,896,407,0,33540,650,0,1080,3810,7570,33540,33540,32520,0,10870,0,0,0,11180,5060,0,0,0,0,0,0,12971,0,0,11180,0,11140,0,0,0,0,7250,0,2760,0,304,0,9310,0,0,1400,0,31110,0,604,0,0,0,513,22360,66,22360,0,11180,0,132,0,15700,0,0,10759,0
20180105,2367,6320,1625,0,3260,9406,1950,0,20459,11403,0,19835,469,17290,0,2280,6590,4243,3430,0,0,0,44976,46107,9990,4517,0,4380,0,0,15856,12780,819,0,25200,13500,11100,1940,27030,29970,0,15210,12840,470,0,0,0,3290,0,0,0,14519,4903,22680,5460,0,0,0,240,0,0,9500,30750,200,740,0,4960,0,0,0,0,11754,20269,0,30140,17040,126924,0,0,29700,24750,74,224,0,267,0,0,0,0,0,0,20970,0,97,30750,2580,2050,2820,10180,0,0,8320,0,0,20089,9190,0,2480,6570,0,0,0,0,7030,0,14300,12599,2700,0,0,18900,1096,1644,22997,16300,8660,10350,2920,744,2210,708,616,482,0,27750,612,0,470,2780,4240,30270,29370,29040,0,18145,0,0,0,37928,7779,0,0,0,0,0,0,170239,0,0,12230,0,13222,0,0,0,0,4456,0,2190,0,298,0,7420,0,0,1650,0,26910,0,700,0,0,0,528,24869,0,15080,0,21598,0,0,0,12020,0,0,0,0
20180108,3539,8180,2019,0,6700,10000,4580,0,10910,10250,0,5907,584,785,0,4780,21100,12340,4470,0,0,0,10860,5480,10960,0,0,6620,0,0,10860,27510,2108,0,26460,25770,17700,9990,31950,32880,0,5510,17520,0,0,0,0,5960,0,0,0,10260,0,27030,11970,120,0,0,408,0,0,8768,32880,1390,2480,0,9180,0,0,0,0,10910,10910,0,10910,22530,10958,62,0,32880,32730,62,518,0,828,0,0,0,0,0,0,24150,0,164,32880,9340,5220,8160,1812,0,0,9650,10210,0,5455,10860,460,10340,10910,0,0,0,0,9180,0,18700,9320,5720,0,0,10520,1387,4076,10580,20140,10640,17070,1129,1272,1070,1254,824,616,0,32730,1105,0,1500,2620,6640,32880,32880,32880,0,10860,0,0,0,10960,5300,0,0,0,0,0,0,25356,0,0,1091,0,10960,0,0,0,0,9420,0,4130,0,82,0,7560,0,0,2140,0,32580,0,1290,0,0,0,567,21720,0,8480,0,10910,0,0,0,14120,0,0,0,0
20180109,2234,9080,1666,0,5140,8300,5140,0,11300,10450,0,3774,662,781,0,8540,21280,12060,4230,0,0,0,11300,5650,11300,0,0,5260,0,0,11270,28200,1108,0,31980,22380,18810,10090,33840,33900,0,6880,15150,1580,0,0,0,5000,0,0,5350,11280,5645,28770,14190,255,5645,0,712,0,0,9024,33900,1520,0,238,13980,0,0,0,0,10680,11300,0,11300,24990,94491,56,0,33900,31530,56,397,0,906,0,0,0,0,0,0,27930,0,110,33900,5340,7500,7920,1822,0,5650,9410,10410,0,5525,11290,730,8660,11280,0,0,0,5645,9820,0,18880,10720,5120,0,0,11300,1222,3021,11300,22480,10040,13860,1265,808,760,1008,948,553,0,33810,1091,0,290,2830,4290,33840,33030,31260,0,11300,0,0,0,11300,4880,0,0,0,0,0,0,127211,0,0,1130,0,11280,0,0,0,0,6550,0,4875,0,127,0,8288,0,0,1230,0,29760,0,1010,0,0,0,585,21580,686,8360,0,11300,0,725,0,9960,0,0,0,0
20180110,2475,6370,1680,0,5600,7910,5040,0,10970,10340,0,6038,852,1038,0,5680,20500,14520,6390,0,0,0,11000,5500,11000,0,0,6520,0,0,11000,25530,1966,0,29400,19320,14730,8830,31440,33000,0,7130,16350,0,0,0,0,4800,0,0,5500,10380,5450,23070,11880,245,5500,0,824,0,0,8616,33000,1100,1560,832,7360,0,0,0,0,10670,11000,0,10740,23880,10822,144,0,31710,32910,144,514,0,630,0,0,0,0,0,0,24690,0,309,33000,8960,5940,3660,1177,0,5465,9580,9810,0,5385,10910,0,11200,10260,0,0,0,5500,8530,0,19660,9140,4940,0,0,10900,1488,3265,10940,20620,9730,21180,1522,1624,1880,942,758,768,0,32910,1254,0,2310,4040,5630,33000,32910,32220,0,11000,0,0,0,11000,4940,0,0,0,0,0,0,24654,0,0,1100,0,10665,0,0,0,0,8060,0,4545,0,169,0,7400,0,0,1390,0,29730,0,874,0,0,0,861,22000,761,7952,0,11000,0,953,0,15660,0,0,0,0
20180111,1703,6350,1697,0,6910,8530,4220,0,10870,9450,0,5264,284,832,0,3800,20360,17060,5250,0,0,0,10910,5455,10910,0,0,5440,0,0,10910,24030,906,0,29820,17430,15780,8700,29280,32730,0,5650,9990,0,0,0,0,6130,0,0,5370,10240,5435,19260,13920,0,5455,0,580,0,0,8728,32730,1670,4140,574,10660,0,0,0,0,10890,10890,0,10910,14580,10808,46,0,31320,32010,46,369,0,819,0,0,0,0,0,0,23220,0,112,32730,5220,5550,6570,0,0,5370,8640,10070,0,5435,10910,0,8220,9970,0,0,0,5455,9980,0,19080,9130,4060,0,0,10740,1286,2556,10910,20140,10220,15870,1223,608,980,1228,544,459,0,32730,1102,0,520,1850,3350,32730,32730,29700,0,10910,0,0,0,10910,6560,0,0,0,0,0,0,24957,0,0,1091,0,10910,0,0,0,0,6830,0,2675,0,100,0,7512,0,0,3000,0,30540,0,506,0,0,0,513,21700,598,8248,0,10870,0,513,0,12960,0,0,0,0
20180112,1791,5410,1334,0,4680,9458,5010,0,15467,11154,0,4212,1002,722,0,3440,16880,8271,2550,0,0,0,48122,75156,10610,25304,0,4960,0,0,33936,22290,1219,0,29220,18510,13470,7520,28530,32760,0,4240,11970,640,0,0,0,6200,0,0,5110,15194,15750,21690,8460,85,23359,38553,492,0,0,7992,32760,788,920,728,6880,0,0,0,0,16015,26820,48674,43753,15270,89264,74,0,29280,27390,74,413,0,618,0,0,0,35273,0,0,16800,0,94,32760,4720,4250,5100,0,0,24536,12643,8190,0,17960,10220,0,3300,9450,0,0,66279,35708,6880,0,14180,10662,700,0,0,16880,960,2352,20172,18340,9420,9270,1016,992,1240,776,462,557,0,29730,847,0,0,1240,1660,32160,31320,28620,103542,15455,0,0,0,64946,8411,3360,0,3276,0,0,51178,57934,0,0,158,0,45824,0,0,0,0,6877,0,2340,0,70,0,5064,0,0,730,0,24930,0,498,0,0,0,735,39119,500,7688,21220,38045,0,790,1458,10920,0,0,0,0
