日期,钻石(细支荷花),钻石(软绿),钻石(荷花),中南海(硬酷爽风尚),中南海(特高),中南海(软蓝色时光),中南海(软精品),中南海(京韵细支烤烟),中南海(金8mg),中南海(典8),中南海(5mg细支),中华(硬),中华(双中支),中华(软),中华(金中支),真龙(美人香草),真龙(凌云),真龙(锦绣),长城(醇雅奶香),长城(醇雅薄荷),长白山(迎春中支),长白山(神韵),长白山(软红),长白山(红),长白山(777),云烟(紫),云烟(小熊猫家园),云烟(细支珍品),云烟(细支大重九),云烟(神秘花园),云烟(软紫),云烟(软珍品),云烟(软大重九),玉溪(中支和谐),玉溪(硬),玉溪(细支清香世家),玉溪(细支初心),玉溪(细支阿诗玛),玉溪(软红人民大会堂),玉溪(软),玉溪(高配版),玉溪(初心),玉溪(108),王冠(原味9号塑嘴十支),王冠(原味1号),王冠(塑2支全叶卷),王冠(梅兰竹菊),万宝路(软红2.0),万宝路(软红),土楼(1575),泰山(心悦),泰山(宏图),泰山(红将军),苏烟(五星红杉树),苏烟(软金砂),苏烟(沉香),双喜(软国际),石狮(平安),三沙(细支),人民大会堂(缘香),人民大会堂(御廷兰香),人民大会堂(硬红细支),人民大会堂(硬红),人民大会堂(太和),人民大会堂(兰香细支),人民大会堂(红玫瑰细支),人民大会堂(古瓷细支),人民大会堂(古瓷8mg),人民大会堂(大生产振兴),七匹狼(金砖中支),七匹狼(金砖时代),七匹狼(金砂),七匹狼(金),七匹狼(豪情),七匹狼(白),南京(雨花石),南京(炫赫门),南京(细支九五),南京(十二钗中式混合型),南京(十二钗烤烟),南京(十二钗薄荷),南京(软九五),南京(九五),南京(红),牡丹(软蓝),牡丹(软),牡丹(金细支),牡丹(金短支),庐山(精品),庐山(黄精品),龙烟(呈祥),利群(长嘴),利群(夜西湖),利群(休闲),利群(新版),利群(西子阳光),利群(西湖恋),利群(软长嘴),利群(软蓝),利群(江南忆),兰州(硬精品),金圣(硬滕王阁),金圣(滕王阁紫光),金桥(软混),娇子(时代阳光),娇子(X),将军(战神),建牌(薄荷中空4),黄山(中国画细支),黄山(硬记忆),黄山(印象一品),黄山(新一品),黄山(软一品),黄山(记忆),黄山(徽商新概念细支),黄山(红方印细支),黄山(大壹品),黄山(大红方印),黄金叶(炫尚),黄金叶(小目标),黄金叶(喜满堂),黄金叶(天叶),黄金叶(天香细支),黄金叶(金满堂),黄金叶(爱尚),黄鹤楼(硬银紫),黄鹤楼(硬雅韵),黄鹤楼(硬峡谷柔情),黄鹤楼(硬峡谷情细支),黄鹤楼(硬峡谷情),黄鹤楼(硬天下胜景),黄鹤楼(硬奇景),黄鹤楼(硬平安),黄鹤楼(硬南洋叁号),黄鹤楼(硬金砂),黄鹤楼(硬1916),黄鹤楼(雪之景9号),黄鹤楼(雪之景5号),黄鹤楼(雪之景3号),黄鹤楼(雪之景2号),黄鹤楼(天下名楼),黄鹤楼(软蓝),黄鹤楼(软鸿运),黄果树(长征),红塔山(硬经典100),红塔山(硬传奇),红塔山(新时代),红塔山(细支传奇),红塔山(软经典),红双喜(硬上海),红双喜(软),红双喜(南洋经典),红旗渠(雪茄),红旗渠(芒果),红梅(软顺),红梅(软黄),红金龙(硬蓝爱你),红金龙(硬爱你爆珠),红金龙(硬爱你),红河(硬),红河(小熊猫世纪风),红河(软88),好猫(金丝猴),哈德门(精品),哈德门(金典),贵烟(硬小国酒香),贵烟(新贵),贵烟(小国酒香),贵烟(跨越),贵烟(金百合),贵烟(国酒香30),贵烟(萃),芙蓉王(硬细支),芙蓉王(硬闪带细支),芙蓉王(硬领航),芙蓉王(硬蓝新版),芙蓉王(硬蓝细支),芙蓉王(硬),芙蓉王(蓝),凤凰(细支),钓鱼台(中支),大前门(硬),大前门(软),大前门(短支),白沙(硬新精品二代),白沙(硬细支和天下),白沙(硬天天向上细支),白沙(软),白沙(绿和),白沙(精品二代),白沙(和天下),爱喜(幻变),555金　锐,555(星空细支),555(冰炫),云烟(细支云龙),雄狮(硬),七匹狼(蓝),黄果树(软),云烟(红),黄果树(长征红星照耀),庐山(硬),白沙(硬),红金龙(硬晓楼银),黄山(硬一品),红旗渠(软红),钻石(细支尚风),七匹狼(纯境),黄山(中国松),红塔山(硬欣经典),双喜(花悦),万宝路(硬冰爵),黄金叶(软大金圆),利群(软红长嘴),黄山(大黄山),七匹狼(16支纯香),贵烟(多彩),贵烟(甜乡洞藏),都宝(纯正9号),黄鹤楼(硬嘉禧缘),泰山(望岳),金圣(庐山),人民大会堂(红星),兰州(16支吉祥),泰山(青秀),都宝(新),红金龙(硬虹之彩),黄金叶(黄金眼),黄鹤楼(硬万年红),红双喜(6mg),黄金叶(鸿运),钻石(时尚),黄山(小红方印),黄金叶(百年浓香),黄鹤楼(硬珍品),芙蓉王(软蓝),红塔山(传奇),黄鹤楼(硬雪之景),黄鹤楼(软雪之景),七匹狼(君如意),王冠(塑10支),红金龙(晓楼),双喜(邮喜),兰州(桥),爱喜(薄荷),玉溪(软尚善),人民大会堂(国典1959),玉溪(人民大会堂本香),建牌(HD银4),王冠(原味9号),利群(硬),黄鹤楼(硬满天星),娇子(宽窄如意),娇子(宽窄自在),龙凤呈祥(花开富贵),泰山(红将二代),玉溪(中支阿诗玛)
20180704,255,0,0,0,42,0,22,0,49,153,62,109,206,239,15,14,159,0,0,178,0,0,2243,889,956,1106,0,35,0,0,628,117,96,0,0,54,11,40,400,1821,34,0,43,2,42,0,0,98,0,28,0,8,0,42,22,11,0,0,41,0,5,1465,2642,2,25,59,26,0,102,20,10,432,658,1865,37,257,341,0,0,806,336,0,20,2344,15,878,148,70,1216,0,0,98,558,0,3665,138,87,149,0,0,877,156,137,0,516,638,1,70,226,218,411,0,538,138,70,200,0,13,0,378,0,84,204,896,193,67,165,13,56,13,21,0,0,0,400,13,0,3,18,19,1056,264,271,3945,111,0,0,0,6144,51,0,117,0,0,1279,4302,70,287,0,0,0,1026,102,0,5280,0,0,0,252,0,0,127,247,40,68,3,24,311,0,43,26,0,1286,126,99,0,218,744,875,0,0,57,85,0,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180705,99,0,0,0,35,0,17,0,41,116,49,62,148,154,0,4,135,0,0,138,0,0,2346,930,762,1091,0,10,0,0,689,32,50,0,0,35,10,22,308,1705,40,0,19,3,0,0,0,64,0,25,0,7,0,33,14,4,0,0,16,0,0,1138,2683,2,5,26,12,0,84,6,6,417,689,1892,32,130,291,0,0,505,82,0,12,2220,6,847,76,18,1303,0,0,75,475,0,3467,41,46,76,0,0,830,147,97,0,515,555,2,39,144,216,457,0,576,144,15,101,0,5,0,329,0,55,94,832,115,55,79,4,27,4,21,0,0,0,343,4,0,7,8,24,1147,265,237,4110,94,0,0,0,6678,37,0,110,0,0,1457,4486,45,230,0,0,0,324,87,0,6592,0,0,0,123,0,0,50,170,9,0,6,1,204,0,34,2,0,1444,117,98,0,168,677,996,0,0,37,63,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180706,184,0,0,0,45,0,24,0,34,132,58,76,108,192,0,11,126,0,0,104,0,0,1977,624,6,605,0,28,0,0,236,23,89,0,0,48,55,35,350,1228,39,0,32,4,0,0,0,115,0,34,0,6,0,45,28,6,0,0,26,0,0,1039,2154,4,30,35,20,0,82,14,3,380,102,1341,120,172,213,0,0,577,99,0,34,1760,12,676,82,35,1089,0,0,113,465,0,2906,109,90,134,0,0,723,150,111,0,461,575,1,50,169,213,394,0,455,170,55,137,0,12,0,309,0,11,152,655,156,72,116,10,50,10,16,0,0,0,268,10,0,5,17,20,1096,258,238,2827,89,0,0,0,4091,44,0,113,0,0,766,3244,54,205,0,0,0,306,87,0,3796,0,0,0,179,0,0,102,229,21,0,23,8,248,0,52,20,0,759,126,108,0,154,177,794,0,0,44,98,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180709,93,0,0,0,65,0,19,0,2366,138,0,298,74,155,15,15,176,0,0,118,149,0,1860,5388,696,709,0,24,0,0,557,74,74,6,0,64,67,47,351,1848,16,0,17,0,0,0,0,85,0,11,0,231,0,132,12,6,0,0,22,0,1,1575,2537,3,20,30,28,0,78,4,6,317,0,2176,2808,267,7006,6,0,714,371,0,12,1078,9,1524,89,36,207,0,0,201,478,0,3281,89,85,155,0,0,803,148,143,0,445,521,5,64,184,237,447,0,100,97,15,235,0,16,0,416,0,0,132,0,175,56,94,66,25,118,14,0,43,0,227,3,17,2,11,14,635,243,147,3799,892,0,0,0,5552,45,0,183,0,1083,1391,3761,8059,526,0,0,0,1402,94,0,640,0,0,0,185,0,0,67,159,32,0,11,20,218,0,28,8,0,383,39,797,0,168,0,717,0,54,76,76,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180710,56,0,0,0,57,0,19,0,2300,133,0,306,74,124,5,13,128,0,0,95,188,0,2096,5838,720,1105,0,18,0,0,633,84,43,4,0,54,61,44,254,1760,15,0,11,0,0,0,0,77,0,16,0,196,0,115,3,9,0,0,13,0,5,1260,2525,0,13,12,13,0,59,3,3,325,0,2494,2716,145,7772,3,0,530,309,0,4,1159,18,1637,61,28,194,0,0,198,545,0,3565,35,63,105,0,0,847,172,144,0,487,527,0,59,157,289,472,0,147,127,10,190,0,19,0,332,0,0,93,0,134,66,83,66,9,145,4,0,22,0,310,2,8,5,3,26,588,236,142,4003,914,0,0,0,5696,47,0,161,0,1125,1476,3678,8859,442,0,0,0,1610,80,0,635,0,0,0,112,0,0,35,104,9,0,7,9,233,0,22,6,0,350,32,861,0,145,0,755,0,42,68,56,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180711,99,0,0,0,39,0,38,0,2238,114,175,405,110,170,15,16,143,0,0,78,209,0,1856,5030,671,776,0,23,0,0,470,96,98,25,0,55,85,35,311,1606,25,0,34,1,13,0,0,72,0,28,278,206,788,126,18,18,1978,2636,36,0,0,1469,2283,2,39,52,26,0,98,14,8,342,0,2007,2208,260,7342,16,0,717,301,0,19,1094,5,1623,94,49,165,0,0,177,562,0,3154,131,66,213,0,0,727,135,131,0,389,491,3,83,172,269,411,4240,160,118,65,222,0,21,0,278,696,0,180,637,153,59,143,108,36,191,18,0,52,0,229,13,31,5,15,15,625,266,146,3364,890,0,0,0,5150,53,0,161,0,1215,1320,3184,8162,429,0,0,0,1306,97,0,475,0,0,0,235,0,0,86,171,25,69,9,21,205,0,49,30,0,272,45,748,0,157,2213,611,0,94,107,76,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180712,31,0,0,0,37,0,27,0,2084,98,138,252,70,123,0,4,129,0,0,0,175,0,2034,4926,575,736,0,14,0,0,588,70,51,8,0,24,43,28,254,1635,24,0,22,0,61,0,0,68,0,11,193,211,954,105,8,6,2277,3845,13,0,0,1109,2193,3,9,24,13,0,74,4,1,326,0,1882,2307,116,6974,3,0,380,259,0,11,1013,7,1459,41,15,169,0,0,89,486,0,3053,42,45,81,0,0,778,143,114,0,427,414,1,32,123,266,404,4601,152,86,20,106,0,1,0,214,755,0,78,658,88,53,79,72,12,145,18,0,21,0,210,4,6,3,4,11,544,242,118,3683,835,0,0,0,5287,41,0,128,0,1227,1499,3567,8107,332,0,0,0,1415,69,0,661,0,0,0,122,0,0,47,120,7,25,0,2,133,0,17,8,0,435,30,857,0,90,2711,718,0,36,50,42,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180713,84,0,0,0,60,0,21,0,1758,81,170,311,74,159,0,8,111,0,0,0,181,0,1414,3476,584,386,0,16,0,0,393,57,93,20,0,34,39,24,247,954,35,0,22,0,18,0,0,70,0,22,298,177,767,92,23,9,2069,2173,16,0,0,860,1511,4,49,33,14,0,64,10,0,273,0,1053,1383,134,5199,10,0,415,218,0,29,817,10,1319,48,17,85,0,0,167,454,0,2160,114,55,148,0,0,569,124,70,0,320,390,0,36,100,200,290,2884,150,78,50,131,0,13,0,203,708,0,145,545,119,58,89,88,39,147,10,0,38,0,120,10,12,2,7,13,438,215,111,1862,718,0,0,0,3077,33,0,123,0,924,786,1696,5556,259,0,0,0,995,66,0,178,0,0,0,148,0,0,56,138,15,51,18,8,138,0,36,20,0,50,37,635,0,117,1506,556,0,78,56,67,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180716,81,0,0,0,31,0,19,0,535,111,166,412,37,353,15,11,155,0,0,0,245,0,944,3771,788,521,0,26,0,0,259,74,73,25,0,55,74,41,233,1137,29,0,19,1,23,0,2,56,0,12,344,170,847,69,14,7,2475,3001,10,0,2,1377,2344,2,33,27,29,0,74,12,6,261,649,1563,2524,168,2981,0,0,451,206,10,13,1000,14,596,57,27,900,0,0,93,456,0,2751,75,57,143,0,0,731,109,106,0,360,408,1,38,139,165,741,2172,18,70,25,199,0,8,0,191,765,81,117,778,144,297,40,98,24,174,15,0,22,0,224,35,1,1,5,17,343,459,195,4140,907,0,0,0,4462,22,0,124,0,543,3981,3091,7329,279,0,0,0,1324,86,0,2487,0,0,0,150,234,27,52,58,15,38,0,12,168,0,23,6,725,0,108,451,58,97,5026,588,0,51,56,46,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180717,53,0,0,0,26,0,11,0,564,104,179,420,38,295,5,8,121,0,0,0,231,0,1121,4295,834,684,0,15,0,0,309,82,45,21,0,41,63,23,213,1253,29,0,4,1,21,0,1,51,0,17,296,157,801,71,4,9,2263,3070,16,0,0,1137,2296,0,10,18,9,0,61,5,3,278,622,1507,2476,107,2913,0,0,375,229,6,4,1065,5,657,52,22,843,0,0,82,557,0,2978,29,50,78,0,0,793,124,120,0,370,413,1,33,140,192,782,2352,48,81,19,156,0,7,0,177,814,89,76,741,107,254,25,113,8,212,5,0,15,0,273,120,0,2,14,15,749,479,261,4160,907,0,0,0,4634,34,0,128,0,559,3931,2986,7267,233,0,0,0,1232,72,0,1892,0,0,0,96,246,15,36,48,7,40,0,10,166,0,11,6,501,0,110,603,70,79,5009,539,0,40,55,48,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180718,91,0,0,0,26,0,15,0,563,122,188,557,53,421,15,13,124,0,0,0,274,0,1208,4083,869,534,0,26,0,0,262,76,93,44,0,31,71,27,271,1390,34,0,11,3,36,0,0,64,0,20,295,162,809,91,20,15,2047,2506,34,0,2,1452,2178,3,40,36,15,0,102,18,11,295,589,1405,2181,217,2574,0,0,490,295,32,16,1079,6,629,94,44,870,0,0,100,562,0,3075,95,61,189,0,0,720,116,145,0,353,472,2,50,157,227,856,2079,42,92,52,225,0,6,0,144,649,127,183,645,51,294,64,137,36,229,11,0,37,0,243,155,1,1,3,16,890,542,236,3770,868,0,0,0,4355,29,0,139,0,568,3726,2779,6557,237,0,0,0,1148,89,0,1441,0,0,0,238,335,43,75,79,16,71,3,16,171,0,33,28,436,0,127,540,98,92,4497,637,0,87,92,50,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180719,42,0,0,0,24,0,15,0,513,109,128,371,35,220,0,6,119,0,0,0,210,0,1258,4434,818,545,0,17,0,0,351,60,45,17,0,33,36,12,252,1222,41,0,8,1,33,0,3,43,0,17,187,179,910,90,12,6,2007,2896,9,0,0,1112,2536,0,5,22,9,0,67,7,3,327,683,1628,2303,86,2976,0,0,265,163,8,8,984,4,562,36,9,1022,0,0,64,506,0,2886,64,51,131,0,0,718,130,113,0,22,441,5,23,86,252,866,2361,44,105,18,101,0,4,0,159,678,80,83,637,1,304,36,101,10,181,13,0,16,0,221,132,0,0,8,22,751,557,210,4656,995,0,0,0,4634,32,0,96,0,588,4071,2914,7558,197,0,0,0,1370,62,0,2228,0,0,0,139,300,18,41,52,2,24,0,1,122,0,16,8,660,0,101,667,72,87,5182,735,0,36,37,46,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180720,90,0,0,0,37,0,15,0,441,83,152,435,38,387,0,6,96,0,0,0,235,0,1045,3113,839,341,0,20,0,0,244,47,102,33,0,35,45,23,287,896,38,0,17,0,16,0,0,60,0,22,237,175,745,61,19,12,1767,1835,14,0,0,900,1550,7,52,34,13,0,81,16,2,261,667,833,1470,150,1548,0,0,349,181,20,33,868,9,514,48,17,763,0,0,95,530,0,2330,110,58,209,0,0,586,110,87,0,0,402,2,28,92,170,694,1237,36,85,43,137,0,5,0,126,632,100,147,538,0,285,46,117,40,195,12,0,30,0,181,130,5,3,1,10,705,435,197,1991,782,0,0,0,2796,19,0,101,0,470,2120,1194,3872,154,0,0,0,895,52,0,496,0,0,0,185,271,36,75,62,10,51,1,12,137,0,18,20,109,0,123,517,85,74,2778,508,0,80,53,58,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180723,105,0,0,0,45,0,23,0,549,128,180,535,0,475,15,14,171,0,0,0,432,0,1366,4517,1107,740,0,13,25,0,382,103,76,6,0,32,42,35,389,1595,27,0,11,2,39,0,1,74,0,13,343,221,832,102,22,6,1499,3812,20,0,6,1546,2959,8,0,39,39,0,81,12,7,360,778,1675,3019,212,10634,0,0,546,360,10,0,2351,22,207,71,47,968,0,0,139,364,0,3707,27,106,0,0,0,841,180,191,0,0,607,1,58,247,248,1082,142,0,134,46,221,0,17,0,220,816,0,129,844,0,305,55,175,10,50,17,0,40,0,428,64,1,0,6,17,1257,642,375,4592,479,0,0,0,5185,38,2,150,0,564,3871,4999,1539,301,0,0,0,660,108,0,4188,0,0,0,187,202,24,111,87,18,25,2,10,245,0,26,6,89,20,153,553,95,130,1375,948,0,62,236,65,156,132,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180724,62,0,167,0,44,0,18,0,581,134,180,643,0,423,5,16,151,0,0,0,479,0,1619,4929,1124,1013,0,10,12,0,512,98,50,4,0,21,42,36,346,1926,32,0,5,0,34,0,0,82,0,29,281,194,861,79,13,10,1423,3678,16,0,6,1491,3134,3,20,26,26,0,76,5,5,390,802,1807,2883,110,11474,0,0,476,358,6,0,2515,13,263,66,26,1009,0,0,127,435,0,3962,19,89,157,0,0,876,237,167,0,0,586,2,45,224,257,1188,158,0,129,20,199,0,24,0,208,768,0,94,816,0,280,51,231,4,48,7,0,21,0,507,59,1,1,7,15,1082,650,411,4399,492,0,0,0,5358,35,0,126,0,561,4004,4813,1576,256,0,0,0,737,129,0,4352,0,0,0,176,199,12,84,81,11,21,2,10,244,0,15,4,53,7,154,608,93,129,1410,1062,0,43,219,54,129,90,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180725,132,0,255,0,31,0,24,0,603,109,178,637,0,509,15,2,148,0,0,0,522,0,1490,4645,1079,857,0,10,42,0,400,92,93,26,0,32,46,46,447,1657,26,0,4,1,34,0,3,65,0,19,316,187,809,93,22,19,1386,2837,29,0,1,1677,2948,0,40,40,28,0,96,20,11,358,738,1536,2386,236,10566,0,0,609,395,32,0,2250,14,256,76,33,957,0,0,123,433,0,3996,57,106,231,0,0,791,160,190,0,0,567,4,54,203,254,1175,127,0,137,54,265,0,23,0,178,729,0,180,719,0,265,68,243,7,58,11,0,45,0,372,92,1,3,6,18,1091,654,319,4085,490,0,0,0,5075,30,0,150,0,580,3540,3871,1430,269,0,0,0,671,125,0,3718,0,0,0,262,216,30,102,92,18,37,4,16,258,0,32,26,41,10,168,555,139,131,1218,869,0,81,212,53,188,27,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180726,47,0,192,0,37,0,14,0,535,112,123,418,0,278,0,0,125,0,0,0,434,0,1477,4587,913,708,0,9,13,0,420,64,52,8,0,14,15,18,351,1475,27,0,4,3,25,0,0,43,0,15,180,220,944,69,5,4,1439,3649,11,0,0,1221,2733,3,5,25,14,0,73,7,0,382,711,1563,2523,82,10225,0,0,336,201,8,0,2052,8,227,37,11,1209,0,0,73,385,0,3546,12,46,130,0,0,813,150,151,0,0,514,3,24,155,254,1301,156,0,99,18,102,0,13,0,167,704,0,84,696,0,283,32,200,2,43,11,0,23,0,326,68,0,6,9,24,556,593,289,4513,486,0,0,0,5044,29,0,114,0,621,4130,4423,1563,213,0,0,0,667,102,0,4459,0,0,0,171,205,14,50,65,5,14,0,0,210,0,10,8,67,11,138,589,89,109,1396,853,0,41,124,43,119,1,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180727,100,0,191,0,43,0,16,0,474,93,132,439,0,433,0,0,115,0,0,0,441,0,1195,3568,844,419,0,12,32,0,303,61,105,20,0,16,27,24,300,1130,33,0,12,1,18,0,0,61,0,10,258,173,742,64,26,16,1206,1988,11,0,2,1055,2048,7,45,23,21,0,62,16,2,301,674,889,1566,151,7324,0,0,431,243,20,0,1673,12,231,42,21,824,0,0,87,410,0,2916,24,82,227,0,0,641,137,103,0,0,448,1,29,131,197,838,10,0,95,49,148,0,16,0,141,596,0,140,563,0,200,46,200,10,50,9,0,41,0,227,82,1,1,2,11,743,466,235,2292,393,0,0,0,3282,20,0,118,0,464,2248,1898,872,184,0,0,0,518,62,0,2470,0,0,0,190,162,26,46,69,16,25,3,6,183,0,24,20,6,1,155,486,119,83,762,715,0,76,109,62,119,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180806,99,0,207,0,34,0,28,0,634,150,149,351,0,293,15,0,190,0,0,111,754,0,1311,4203,1010,784,0,10,25,0,386,118,67,0,0,32,37,55,363,1582,19,0,6,2,40,0,0,76,0,24,289,213,815,99,10,6,1471,3599,24,0,0,1696,2716,6,7,29,24,0,65,12,0,347,738,1875,2154,213,11044,0,0,728,292,25,13,2089,19,0,42,19,910,0,0,141,569,0,3668,34,89,111,0,0,849,165,167,0,0,548,2,52,216,233,1272,3464,1,132,30,261,0,17,0,233,732,0,129,819,0,301,49,36,22,118,21,0,6,0,354,6,11,3,6,20,1130,511,325,6037,539,0,0,0,4997,42,0,138,0,596,2658,4256,11326,317,0,0,0,710,108,0,5253,0,0,0,196,169,0,81,92,15,0,1,10,280,0,22,6,813,84,126,548,21,137,361,904,0,58,198,73,144,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180807,68,0,215,0,41,0,27,0,675,156,183,379,0,297,5,0,168,0,0,148,801,0,1474,4888,1071,950,0,11,15,0,487,126,45,0,0,22,37,47,313,1946,28,0,2,1,21,0,0,63,0,25,267,201,855,73,12,4,1394,3431,22,0,2,1494,2932,5,3,25,15,0,60,4,1,347,756,1900,2501,156,11512,0,0,672,276,15,11,2253,12,0,34,25,894,0,0,100,652,0,4026,31,82,90,0,0,897,176,159,0,0,591,0,32,211,276,1543,3642,0,136,24,236,0,16,0,230,764,0,85,831,0,226,30,41,13,146,12,0,6,0,434,6,8,7,9,20,1021,553,294,6397,543,0,0,0,5360,36,0,137,0,610,1493,4099,11773,287,0,0,0,808,118,0,5263,0,0,0,137,194,0,65,82,14,0,1,7,224,0,27,6,830,17,130,651,10,156,248,871,0,36,156,61,132,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180808,150,0,278,0,35,0,24,0,687,171,211,514,0,466,15,0,179,0,0,131,804,0,1524,4497,1153,806,0,12,34,0,440,134,92,0,0,43,57,38,413,1936,32,0,7,0,32,0,0,95,0,33,297,212,849,99,23,28,1393,3105,23,0,2,1786,2792,10,8,29,23,0,92,19,12,365,679,1721,2051,328,4829,0,0,868,244,80,14,2286,12,0,60,35,988,0,0,135,670,0,3919,59,89,129,0,0,841,184,173,0,0,557,1,69,208,285,1605,3282,2,141,52,308,0,20,0,210,664,0,157,741,0,284,72,61,35,187,21,0,20,0,371,20,9,5,9,17,984,638,357,5646,532,0,0,0,5067,41,0,142,0,612,2458,3750,10856,309,0,0,0,761,143,0,4589,0,0,0,238,262,0,113,133,26,0,4,16,287,0,33,20,671,38,150,606,18,143,205,839,0,82,182,80,161,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
